sample size	iteration	time
50000	96	0.563385009765625
50000	97	0.5509600639343262
50000	98	0.5224385261535645
50000	99	0.5678791999816895
55000	0	0.5926320552825928
55000	1	0.5785658359527588
55000	2	0.5580742359161377
55000	3	0.6292142868041992
55000	4	0.5832042694091797
55000	5	0.5481176376342773
55000	6	0.5546305179595947
55000	7	0.5414958000183105
55000	8	0.5969135761260986
55000	9	0.5870232582092285
55000	10	0.5924475193023682
55000	11	0.5763020515441895
55000	12	0.5681819915771484
55000	13	0.5720951557159424
55000	14	0.5590732097625732
55000	15	0.5686142444610596
55000	16	0.5812177658081055
55000	17	0.5680952072143555
55000	18	0.5998477935791016
55000	19	0.574824333190918
55000	20	0.594109058380127
55000	21	0.5604901313781738
55000	22	0.5995156764984131
55000	23	0.6052801609039307
55000	24	0.5709762573242188
55000	25	0.5221974849700928
55000	26	0.5734691619873047
55000	27	0.571580171585083
55000	28	0.5776433944702148
55000	29	0.5655434131622314
55000	30	0.5470170974731445
55000	31	0.5737628936767578
55000	32	0.6079440116882324
55000	33	0.608952522277832
55000	34	0.5716392993927002
55000	35	0.5489151477813721
55000	36	0.5600509643554688
55000	37	0.5547893047332764
55000	38	0.5568046569824219
55000	39	0.5868518352508545
55000	40	0.6017293930053711
55000	41	0.584874153137207
55000	42	0.5856053829193115
55000	43	0.5771090984344482
55000	44	0.5810937881469727
55000	45	0.5791435241699219
55000	46	0.5750622749328613
55000	47	0.5714569091796875
55000	48	0.5844483375549316
55000	49	0.570143461227417
55000	50	0.5698633193969727
55000	51	0.5696349143981934
55000	52	0.5654761791229248
55000	53	0.5860254764556885
55000	54	0.5558369159698486
55000	55	0.5743203163146973
55000	56	0.5665147304534912
55000	57	0.5663754940032959
55000	58	0.573833703994751
55000	59	0.5795774459838867
55000	60	0.6061685085296631
55000	61	0.5716795921325684
55000	62	0.5732200145721436
55000	63	0.5629401206970215
55000	64	0.5865826606750488
55000	65	0.5753936767578125
55000	66	0.5583689212799072
55000	67	0.5542747974395752
55000	68	0.5735185146331787
55000	69	0.5771403312683105
55000	70	0.5983977317810059
55000	71	0.5916285514831543
55000	72	0.5622291564941406
55000	73	0.5690340995788574
55000	74	0.6039295196533203
55000	75	0.5804915428161621
55000	76	0.5945231914520264
55000	77	0.5576465129852295
55000	78	0.5602061748504639
55000	79	0.5890974998474121
55000	80	0.566650390625
55000	81	0.5862281322479248
55000	82	0.5817925930023193
55000	83	0.5902824401855469
55000	84	0.5621368885040283
55000	85	0.5865373611450195
55000	86	0.6038360595703125
55000	87	0.5638935565948486
55000	88	0.5612730979919434
55000	89	0.571317195892334
55000	90	0.5858330726623535
55000	91	0.5792429447174072
55000	92	0.5944681167602539
55000	93	0.5901434421539307
55000	94	0.5829994678497314
55000	95	0.5854635238647461
55000	96	0.5984807014465332
55000	97	0.5478236675262451
55000	98	0.5787220001220703
55000	99	0.5825166702270508
40000	0	0.4441556930541992
40000	1	0.4371907711029053
40000	2	0.4499578475952148
40000	3	0.4412307739257812
40000	4	0.4674232006072998
40000	5	0.4919829368591308
40000	6	0.4192652702331543
40000	7	0.4593594074249267
40000	8	0.4360425472259521
40000	9	0.4299750328063965
40000	10	0.4612898826599121
40000	11	0.4517741203308105
40000	12	0.438896894454956
40000	13	0.4547889232635498
40000	14	0.4230704307556152
40000	15	0.4682157039642334
40000	16	0.438302993774414
40000	17	0.463209867477417
40000	18	0.4867150783538818
40000	19	0.4321513175964355
40000	20	0.433997631072998
40000	21	0.4237377643585205
40000	22	0.4752352237701416
40000	23	0.4434521198272705
40000	24	0.440793514251709
40000	25	0.4609420299530029
40000	26	0.4554991722106933
40000	27	0.4628188610076904
40000	28	0.452798843383789
40000	29	0.4611337184906006
40000	30	0.4255862236022949
40000	31	0.4338648319244385
40000	32	0.4334042072296142
40000	33	0.4753413200378418
40000	34	0.4354543685913086
40000	35	0.4486246109008789
40000	36	0.4459912776947021
40000	37	0.4412488937377929
40000	38	0.4491610527038574
40000	39	0.4588804244995117
40000	40	0.4434945583343506
40000	41	0.4492373466491699
40000	42	0.4187524318695068
40000	43	0.4519839286804199
40000	44	0.430488109588623
40000	45	0.4380366802215576
40000	46	0.4268956184387207
40000	47	0.4588134288787842
40000	48	0.4286994934082031
40000	49	0.4204483032226562
40000	50	0.421208381652832
40000	51	0.4626443386077881
40000	52	0.4435358047485351
40000	53	0.4490134716033935
40000	54	0.4292061328887939
40000	55	0.4461457729339599
40000	56	0.4721250534057617
40000	57	0.4650652408599853
40000	58	0.4586873054504394
40000	59	0.4357814788818359
40000	60	0.4467866420745849
40000	61	0.4354786872863769
40000	62	0.4326868057250976
40000	63	0.452301025390625
40000	64	0.4699411392211914
40000	65	0.4589159488677978
40000	66	0.4281284809112549
40000	67	0.4176225662231445
40000	68	0.4433488845825195
40000	69	0.460101842880249
40000	70	0.4303822517395019
40000	71	0.4313497543334961
40000	72	0.4422223567962646
40000	73	0.4391727447509765
40000	74	0.4171855449676513
40000	75	0.4375433921813965
40000	76	0.4459559917449951
40000	77	0.4396891593933105
40000	78	0.4281001091003418
40000	79	0.4358525276184082
40000	80	0.4063856601715088
40000	81	0.4526262283325195
40000	82	0.4308016300201416
40000	83	0.4525654315948486
40000	84	0.4196703433990478
40000	85	0.4258954524993896
40000	86	0.4666495323181152
40000	87	0.440901517868042
40000	88	0.4273014068603515
40000	89	0.4271719455718994
40000	90	0.4316105842590332
40000	91	0.4475064277648926
40000	92	0.4496665000915527
40000	93	0.4410145282745361
40000	94	0.4975383281707763
40000	95	0.4690532684326172
40000	96	0.4708127975463867
40000	97	0.4608380794525146
40000	98	0.4676201343536377
40000	99	0.4673748016357422
65000	0	0.6651818752288818
65000	1	0.6574573516845703
65000	2	0.6410493850708008
65000	3	0.6539955139160156
65000	4	0.646500825881958
65000	5	0.6630825996398926
65000	6	0.6421871185302734
65000	7	0.6699273586273193
65000	8	0.6811933517456055
65000	9	0.6514787673950195
65000	10	0.6737732887268066
65000	11	0.7043373584747314
65000	12	0.6733953952789307
65000	13	0.653921365737915
65000	14	0.6850159168243408
65000	15	0.6891803741455078
65000	16	0.642000675201416
65000	17	0.6548326015472412
65000	18	0.6784412860870361
65000	19	0.6506476402282715
65000	20	0.6431949138641357
65000	21	0.6661806106567383
65000	22	0.6378145217895508
65000	23	0.6223659515380859
65000	24	0.6448061466217041
65000	25	0.6522653102874756
65000	26	0.6400177478790283
65000	27	0.7138004302978516
65000	28	0.6741232872009277
65000	29	0.7252590656280518
65000	30	0.6458179950714111
65000	31	0.6638271808624268
65000	32	0.6756460666656494
65000	33	0.6961748600006104
65000	34	0.7060060501098633
65000	35	0.6961562633514404
65000	36	0.6779022216796875
65000	37	0.6691360473632812
65000	38	0.6846814155578613
65000	39	0.6695787906646729
65000	40	0.6634359359741211
65000	41	0.6889636516571045
65000	42	0.6555380821228027
65000	43	0.6579711437225342
65000	44	0.6666810512542725
65000	45	0.6922953128814697
65000	46	0.6802186965942383
65000	47	0.6534061431884766
65000	48	0.7125658988952637
65000	49	0.6450886726379395
65000	50	0.6344752311706543
65000	51	0.6582646369934082
65000	52	0.6589350700378418
65000	53	0.6983036994934082
65000	54	0.6697657108306885
65000	55	0.649111270904541
65000	56	0.6689736843109131
65000	57	0.6156525611877441
65000	58	0.6793355941772461
65000	59	0.6578457355499268
65000	60	0.642153263092041
65000	61	0.6140809059143066
65000	62	0.6680405139923096
65000	63	0.6683049201965332
65000	64	0.6620242595672607
65000	65	0.6588053703308105
65000	66	0.6818580627441406
65000	67	0.6615831851959229
65000	68	0.6836926937103271
65000	69	0.6971306800842285
65000	70	0.6586182117462158
65000	71	0.6425344944000244
65000	72	0.6227128505706787
65000	73	0.647223711013794
65000	74	0.6207828521728516
65000	75	0.6524090766906738
65000	76	0.6809158325195312
65000	77	0.6578319072723389
65000	78	0.6822690963745117
65000	79	0.6684441566467285
65000	80	0.6458170413970947
65000	81	0.6494085788726807
65000	82	0.6467440128326416
65000	83	0.6615536212921143
65000	84	0.6584057807922363
65000	85	0.647254228591919
65000	86	0.6501333713531494
65000	87	0.6690824031829834
65000	88	0.6588234901428223
65000	89	0.6369264125823975
65000	90	0.6618409156799316
65000	91	0.6984293460845947
65000	92	0.6155965328216553
65000	93	0.6666104793548584
65000	94	0.7129619121551514
65000	95	0.6745147705078125
65000	96	0.6353471279144287
65000	97	0.5956857204437256
65000	98	0.6446161270141602
65000	99	0.6688621044158936
45000	0	0.4654526710510254
45000	1	0.4761030673980713
45000	2	0.4610164165496826
45000	3	0.5021965503692627
45000	4	0.4740746021270752
45000	5	0.4330182075500488
45000	6	0.4338545799255371
45000	7	0.4775464534759521
45000	8	0.4499433040618896
45000	9	0.4668540954589844
45000	10	0.4950001239776611
45000	11	0.4513089656829834
45000	12	0.4584851264953613
45000	13	0.462658166885376
45000	14	0.4518358707427978
45000	15	0.4518790245056152
45000	16	0.4759423732757568
45000	17	0.4497056007385254
45000	18	0.4472780227661133
45000	19	0.4640140533447265
45000	20	0.4631648063659668
45000	21	0.4540050029754638
45000	22	0.4652533531188965
45000	23	0.4649648666381836
45000	24	0.4905345439910888
45000	25	0.4400060176849365
45000	26	0.4447023868560791
45000	27	0.4508204460144043
45000	28	0.4656150341033935
45000	29	0.436394453048706
45000	30	0.4330496788024902
45000	31	0.4460446834564209
45000	32	0.4734673500061035
45000	33	0.4494462013244629
45000	34	0.4879083633422851
45000	35	0.444131851196289
45000	36	0.4930620193481445
45000	37	0.437575101852417
45000	38	0.4553027153015136
45000	39	0.4525151252746582
45000	40	0.484602689743042
45000	41	0.4582211971282959
45000	42	0.4657692909240722
45000	43	0.4815673828125
45000	44	0.4955518245697021
45000	45	0.4501068592071533
45000	46	0.4786829948425293
45000	47	0.4729053974151611
45000	48	0.4868652820587158
45000	49	0.501514196395874
45000	50	0.4562802314758301
45000	51	0.4541444778442383
45000	52	0.4975700378417969
45000	53	0.4435627460479736
45000	54	0.4520437717437744
45000	55	0.4261872768402099
45000	56	0.443251371383667
45000	57	0.4502747058868408
45000	58	0.4659390449523926
45000	59	0.4398016929626465
45000	60	0.4723081588745117
45000	61	0.4651410579681396
45000	62	0.4527549743652344
45000	63	0.4261655807495117
45000	64	0.4739992618560791
45000	65	0.5258572101593018
45000	66	0.4443182945251465
45000	67	0.4541435241699219
45000	68	0.479954719543457
45000	69	0.4614491462707519
45000	70	0.4643468856811523
45000	71	0.4824361801147461
45000	72	0.4652767181396484
45000	73	0.4770243167877197
45000	74	0.4547510147094726
45000	75	0.4885838031768799
45000	76	0.4450583457946777
45000	77	0.4479269981384277
45000	78	0.4808509349822998
45000	79	0.4561765193939209
45000	80	0.4434592723846435
45000	81	0.4628980159759521
45000	82	0.475191593170166
45000	83	0.4293191432952881
45000	84	0.4397435188293457
45000	85	0.4690511226654053
45000	86	0.4424352645874023
45000	87	0.4559359550476074
45000	88	0.4837954044342041
45000	89	0.4421238899230957
45000	90	0.4138259887695312
45000	91	0.4720628261566162
45000	92	0.4434182643890381
45000	93	0.4296357631683349
45000	94	0.4413561820983886
45000	95	0.4726171493530273
45000	96	0.4439461231231689
45000	97	0.444951057434082
45000	98	0.4541687965393066
45000	99	0.4985690116882324
15000	0	0.1631457805633545
15000	1	0.1791410446166992
15000	2	0.1923670768737793
15000	3	0.1512565612792968
15000	4	0.1571362018585205
15000	5	0.1691102981567382
15000	6	0.1774916648864746
15000	7	0.1550281047821045
15000	8	0.1774258613586425
15000	9	0.1509232521057129
15000	10	0.1572737693786621
15000	11	0.1481688022613525
15000	12	0.1678135395050048
15000	13	0.1517727375030517
15000	14	0.1455020904541015
15000	15	0.166816234588623
15000	16	0.1717901229858398
15000	17	0.159686803817749
15000	18	0.1546442508697509
15000	19	0.1441059112548828
15000	20	0.1434178352355957
15000	21	0.1446781158447265
15000	22	0.1485238075256347
15000	23	0.1475141048431396
15000	24	0.1523199081420898
15000	25	0.1579971313476562
15000	26	0.1674380302429199
15000	27	0.1686279773712158
15000	28	0.1443386077880859
15000	29	0.1538281440734863
15000	30	0.1430141925811767
15000	31	0.1505067348480224
15000	32	0.1513245105743408
15000	33	0.164276123046875
15000	34	0.157336950302124
15000	35	0.1542091369628906
15000	36	0.1472299098968505
15000	37	0.1527998447418213
15000	38	0.1524951457977295
15000	39	0.1524488925933838
15000	40	0.1622772216796875
15000	41	0.1513257026672363
15000	42	0.177377700805664
15000	43	0.1581203937530517
15000	44	0.1835880279541015
15000	45	0.1520423889160156
15000	46	0.20219087600708
15000	47	0.1809115409851074
15000	48	0.2095711231231689
15000	49	0.1967415809631347
15000	50	0.1487271785736084
15000	51	0.1446194648742675
15000	52	0.1504485607147216
15000	53	0.1452827453613281
15000	54	0.1529672145843505
15000	55	0.1446189880371093
15000	56	0.149956464767456
15000	57	0.1397602558135986
15000	58	0.1596693992614746
15000	59	0.156069278717041
15000	60	0.1454732418060302
15000	61	0.1567671298980713
15000	62	0.1417579650878906
15000	63	0.140221357345581
15000	64	0.1412451267242431
15000	65	0.1443917751312255
15000	66	0.1546511650085449
15000	67	0.1601872444152832
15000	68	0.1557996273040771
15000	69	0.1518909931182861
15000	70	0.1724758148193359
15000	71	0.1461977958679199
15000	72	0.1542646884918213
15000	73	0.1472969055175781
15000	74	0.1388664245605468
15000	75	0.166975736618042
15000	76	0.1847317218780517
15000	77	0.1600778102874755
15000	78	0.1660623550415039
15000	79	0.147648811340332
15000	80	0.1502249240875244
15000	81	0.1577215194702148
15000	82	0.1496539115905761
15000	83	0.1483352184295654
15000	84	0.1706781387329101
15000	85	0.1722879409790039
15000	86	0.1542956829071045
15000	87	0.165358304977417
15000	88	0.1666860580444336
15000	89	0.1520652770996093
15000	90	0.1536817550659179
15000	91	0.1678104400634765
15000	92	0.1474184989929199
15000	93	0.1482272148132324
15000	94	0.1482555866241455
15000	95	0.156790018081665
15000	96	0.1610403060913086
15000	97	0.1766958236694336
15000	98	0.1444873809814453
15000	99	0.1609070301055908
70000	0	0.7102553844451904
70000	1	0.7069947719573975
70000	2	0.7308118343353271
70000	3	0.7036135196685791
70000	4	0.6863820552825928
70000	5	0.6699581146240234
70000	6	0.7043993473052979
70000	7	0.710472583770752
70000	8	0.7286920547485352
70000	9	0.7444133758544922
70000	10	0.7352643013000488
70000	11	0.7376935482025146
70000	12	0.7363781929016113
70000	13	0.6904416084289551
70000	14	0.7137348651885986
70000	15	0.7250981330871582
70000	16	0.6868453025817871
70000	17	0.7090435028076172
70000	18	0.7579865455627441
70000	19	0.7303707599639893
70000	20	0.7430825233459473
70000	21	0.7123396396636963
70000	22	0.7318449020385742
70000	23	0.7307984828948975
70000	24	0.7132508754730225
70000	25	0.717982292175293
70000	26	0.7081081867218018
70000	27	0.7295582294464111
70000	28	0.7293610572814941
70000	29	0.7073357105255127
70000	30	0.7413389682769775
70000	31	0.7871115207672119
70000	32	0.7356469631195068
70000	33	0.7612392902374268
70000	34	0.7135264873504639
70000	35	0.7140014171600342
70000	36	0.7672255039215088
70000	37	0.7221572399139404
70000	38	0.7076327800750732
70000	39	0.7092642784118652
70000	40	0.719449520111084
70000	41	0.7574589252471924
70000	42	0.7451083660125732
70000	43	0.6847679615020752
70000	44	0.746565580368042
70000	45	0.7122581005096436
70000	46	0.7283945083618164
70000	47	0.7128345966339111
70000	48	0.6943950653076172
70000	49	0.7106049060821533
70000	50	0.7316884994506836
70000	51	0.714918851852417
70000	52	0.7022275924682617
70000	53	0.6914114952087402
70000	54	0.7301435470581055
70000	55	0.7122089862823486
70000	56	0.754539966583252
70000	57	0.7459874153137207
70000	58	0.8133244514465332
70000	59	0.74810791015625
70000	60	0.6995580196380615
70000	61	0.6867091655731201
70000	62	0.7400124073028564
70000	63	0.7188935279846191
70000	64	0.7223987579345703
70000	65	0.7138652801513672
70000	66	0.7305376529693604
70000	67	0.7083461284637451
70000	68	0.7227144241333008
70000	69	0.7282915115356445
70000	70	0.7416195869445801
70000	71	0.7553672790527344
70000	72	0.7319355010986328
70000	73	0.7175517082214355
70000	74	0.7453892230987549
70000	75	0.7252600193023682
70000	76	0.7030520439147949
70000	77	0.6949071884155273
70000	78	0.7246787548065186
70000	79	0.7164454460144043
70000	80	0.68157958984375
70000	81	0.7075514793395996
70000	82	0.7133498191833496
70000	83	0.7438416481018066
70000	84	0.7405097484588623
70000	85	0.7352056503295898
70000	86	0.7139647006988525
70000	87	0.6916825771331787
70000	88	0.7299332618713379
70000	89	0.7110898494720459
70000	90	0.6948671340942383
70000	91	0.7373178005218506
70000	92	0.7282178401947021
70000	93	0.7194030284881592
70000	94	0.754732608795166
70000	95	0.7423751354217529
70000	96	0.717909574508667
70000	97	0.702672004699707
70000	98	0.747046947479248
70000	99	0.7052199840545654
100000	0	1.0303351879119873
100000	1	1.010423183441162
100000	2	0.9926331043243408
100000	3	1.0782363414764404
100000	4	1.0032529830932615
100000	5	0.9908723831176758
100000	6	1.0053298473358154
100000	7	1.065532684326172
100000	8	0.9924733638763428
100000	9	1.035818099975586
100000	10	0.9452519416809082
100000	11	1.0021591186523438
100000	12	0.9854063987731934
100000	13	0.995147705078125
100000	14	0.9757962226867676
100000	15	0.976102352142334
100000	16	0.9741222858428956
100000	17	0.9801948070526124
100000	18	0.9518883228302002
100000	19	0.9715309143066406
100000	20	1.0200772285461426
100000	21	0.9766020774841307
100000	22	0.9743437767028807
100000	23	1.0246973037719729
100000	24	0.9842822551727296
100000	25	0.9891986846923828
100000	26	1.0120413303375244
100000	27	1.0253350734710691
100000	28	1.051172971725464
100000	29	0.9939064979553224
100000	30	1.0275304317474363
100000	31	0.995891809463501
100000	32	1.0137994289398191
100000	33	0.96669602394104
100000	34	0.9937865734100342
100000	35	0.9902961254119872
100000	36	1.0134518146514893
100000	37	1.0331010818481443
100000	38	0.9926192760467528
100000	39	1.0107090473175049
100000	40	1.0204975605010986
100000	41	1.0126307010650637
100000	42	0.990936040878296
100000	43	1.0236670970916748
100000	44	1.0384800434112549
100000	45	1.0274450778961182
100000	46	1.0265300273895264
100000	47	1.0292203426361084
100000	48	0.9917681217193604
100000	49	1.0143718719482422
100000	50	1.0502862930297852
100000	51	0.9787046909332277
100000	52	0.9646484851837158
100000	53	1.0429627895355225
100000	54	1.0245966911315918
100000	55	1.0648796558380127
100000	56	1.0038669109344482
100000	57	1.0457842350006104
100000	58	1.0084540843963623
100000	59	1.0273537635803225
100000	60	0.978419542312622
100000	61	1.0011975765228271
100000	62	1.1009063720703125
100000	63	1.006575345993042
100000	64	1.022982120513916
100000	65	1.0502753257751465
100000	66	1.0505614280700684
100000	67	1.034048080444336
100000	68	0.973109006881714
100000	69	0.9555337429046632
100000	70	1.0132615566253662
100000	71	1.0274426937103271
100000	72	0.9847419261932372
100000	73	0.9932842254638672
100000	74	0.982471227645874
100000	75	1.050980806350708
100000	76	0.9632887840270996
100000	77	1.015392541885376
100000	78	1.007160186767578
100000	79	1.02887225151062
100000	80	1.0145606994628906
100000	81	0.998288869857788
100000	82	1.0204458236694336
100000	83	1.034712314605713
100000	84	1.0558481216430664
100000	85	1.0555601119995115
100000	86	1.024228572845459
100000	87	0.9888520240783693
100000	88	0.9993126392364502
100000	89	1.0588314533233645
100000	90	1.0020935535430908
100000	91	0.9927563667297364
100000	92	1.0065741539001465
100000	93	1.0193603038787842
100000	94	1.0376720428466797
100000	95	1.0061323642730713
100000	96	1.010718584060669
100000	97	0.973259210586548
100000	98	1.0248403549194336
100000	99	0.9565272331237792
80000	0	0.9323434829711914
80000	1	0.8147540092468262
80000	2	0.8036642074584961
80000	3	0.7691302299499512
80000	4	0.7655830383300781
80000	5	0.7730517387390137
80000	6	0.7803905010223389
80000	7	0.7842841148376465
80000	8	0.7968099117279053
80000	9	0.7966876029968262
80000	10	0.7831466197967529
80000	11	0.7769896984100342
80000	12	0.7879486083984375
80000	13	0.7766480445861816
80000	14	0.7428450584411621
80000	15	0.8061902523040771
80000	16	0.8004269599914551
80000	17	0.8199772834777832
80000	18	0.7507576942443848
80000	19	0.7801668643951416
80000	20	0.7962183952331543
80000	21	0.8022058010101318
80000	22	0.7939107418060303
80000	23	0.7975773811340332
80000	24	0.8158695697784424
80000	25	0.8077712059020996
80000	26	0.7849130630493164
80000	27	0.7779808044433594
80000	28	0.7624800205230713
80000	29	0.7482330799102783
80000	30	0.7953252792358398
80000	31	0.7641353607177734
80000	32	0.8009636402130127
80000	33	0.7894406318664551
80000	34	0.8162782192230225
80000	35	0.7577879428863525
80000	36	0.7691094875335693
80000	37	0.7885971069335938
80000	38	0.7653632164001465
80000	39	0.7821574211120605
80000	40	0.7728662490844727
80000	41	0.7906715869903564
80000	42	0.7846312522888184
80000	43	0.7496757507324219
80000	44	0.7735769748687744
80000	45	0.8020060062408447
80000	46	0.7825562953948975
80000	47	0.7820756435394287
80000	48	0.8242237567901611
80000	49	0.772496223449707
80000	50	0.7721190452575684
80000	51	0.7687561511993408
80000	52	0.818835973739624
80000	53	0.7916083335876465
80000	54	0.7981460094451904
80000	55	0.8122103214263916
80000	56	0.7748444080352783
80000	57	0.7556290626525879
80000	58	0.7349963188171387
80000	59	0.7389512062072754
80000	60	0.7668061256408691
80000	61	0.7824759483337402
80000	62	0.7871589660644531
80000	63	0.801185131072998
80000	64	0.800321102142334
80000	65	0.7959179878234863
80000	66	0.7741730213165283
80000	67	0.8015880584716797
80000	68	0.795891284942627
80000	69	0.8203694820404053
80000	70	0.756152868270874
80000	71	0.7587554454803467
80000	72	0.8478381633758545
80000	73	0.8049170970916748
80000	74	0.8460865020751953
80000	75	0.7680644989013672
80000	76	0.7813844680786133
80000	77	0.8037004470825195
80000	78	0.8012003898620605
80000	79	0.8228051662445068
80000	80	0.7641463279724121
80000	81	0.8006079196929932
80000	82	0.8187253475189209
80000	83	0.7981085777282715
80000	84	0.778181791305542
80000	85	0.7774837017059326
80000	86	0.7437455654144287
80000	87	0.7904279232025146
80000	88	0.7788712978363037
80000	89	0.7602510452270508
80000	90	0.775456428527832
80000	91	0.7599656581878662
80000	92	0.7566092014312744
80000	93	0.7782771587371826
80000	94	0.7804045677185059
80000	95	0.7897562980651855
80000	96	0.7383933067321777
80000	97	0.772000789642334
80000	98	0.8088443279266357
80000	99	0.8115079402923584
95000	0	0.9833939075469972
95000	1	0.9407994747161864
95000	2	0.9345111846923828
95000	3	0.9518876075744628
95000	4	0.9700753688812256
95000	5	0.9493980407714844
95000	6	0.9368898868560792
95000	7	0.9527089595794678
95000	8	0.9518938064575196
95000	9	0.947228193283081
95000	10	0.97564435005188
95000	11	0.9661078453063964
95000	12	0.9416627883911132
95000	13	0.9408698081970216
95000	14	0.9768853187561036
95000	15	0.9935362339019777
95000	16	0.984586238861084
95000	17	0.9393391609191896
95000	18	0.9711072444915771
95000	19	0.9713015556335448
95000	20	0.998856782913208
95000	21	0.9402618408203124
95000	22	0.9969687461853028
95000	23	0.9970519542694092
95000	24	0.965968132019043
95000	25	0.9455313682556152
95000	26	0.9291789531707764
95000	27	0.9139449596405028
95000	28	0.9307665824890136
95000	29	0.9336073398590088
95000	30	0.9661414623260498
95000	31	0.9031682014465332
95000	32	0.9138038158416748
95000	33	0.9311864376068116
95000	34	0.9656896591186525
95000	35	0.9324750900268556
95000	36	0.9640779495239258
95000	37	0.9822909832000732
95000	38	0.9356865882873536
95000	39	0.9452924728393556
95000	40	0.9548194408416748
95000	41	0.9780914783477784
95000	42	0.964608907699585
95000	43	0.9252281188964844
95000	44	0.9751806259155272
95000	45	0.945530891418457
95000	46	0.944451093673706
95000	47	0.9005649089813232
95000	48	0.9413158893585204
95000	49	0.9652483463287354
95000	50	0.9891774654388428
95000	51	0.9611215591430664
95000	52	0.9074711799621582
95000	53	0.976598024368286
95000	54	0.9397931098937988
95000	55	0.949211597442627
95000	56	0.9581239223480223
95000	57	0.9040658473968506
95000	58	0.917841911315918
95000	59	0.9265356063842772
95000	60	0.8909075260162354
95000	61	0.9627447128295898
95000	62	0.9370534420013428
95000	63	0.9123947620391846
95000	64	0.9466817378997804
95000	65	0.9612503051757812
95000	66	0.9882521629333496
95000	67	0.94868803024292
95000	68	0.9468059539794922
95000	69	0.9342453479766846
95000	70	0.9365801811218262
95000	71	0.9836030006408693
95000	72	0.9781374931335448
95000	73	0.9563360214233398
95000	74	0.9296071529388428
95000	75	0.9667611122131348
95000	76	0.9151263236999512
95000	77	0.9798297882080078
95000	78	0.9660801887512208
95000	79	0.9072890281677246
95000	80	0.9379050731658936
95000	81	0.9877629280090332
95000	82	0.9787402153015136
95000	83	0.933795690536499
95000	84	0.953669548034668
95000	85	0.930495023727417
95000	86	0.9190104007720948
95000	87	0.9424502849578856
95000	88	0.9606599807739258
95000	89	0.9388060569763184
95000	90	0.949237585067749
95000	91	0.9332153797149658
95000	92	0.9315357208251952
95000	93	0.9312667846679688
95000	94	0.9391043186187744
95000	95	0.9419636726379396
95000	96	1.011497974395752
95000	97	0.962637186050415
95000	98	0.996084451675415
95000	99	0.9952008724212646
25000	0	0.2795469760894775
25000	1	0.2499811649322509
25000	2	0.2527589797973633
25000	3	0.2443084716796875
25000	4	0.2687616348266601
25000	5	0.2533745765686035
25000	6	0.2683064937591553
